4.629831054687500000e+03,5.073390901088714600e-02
4.630280273437500000e+03,5.078531056642532349e-02
4.630729492187500000e+03,5.083468183875083923e-02
4.631178710937500000e+03,5.088202282786369324e-02
4.631627929687500000e+03,5.092732980847358704e-02
4.632077148437500000e+03,5.097059532999992371e-02
4.632526367187500000e+03,5.101180821657180786e-02
4.632976074218750000e+03,5.105097219347953796e-02
4.633425292968750000e+03,5.108808353543281555e-02
4.633874511718750000e+03,5.112313106656074524e-02
4.634324218750000000e+03,5.115611478686332703e-02
4.634773925781250000e+03,5.118703469634056091e-02
4.635223632812500000e+03,5.121588334441184998e-02
4.635672851562500000e+03,5.124265700578689575e-02
4.636122558593750000e+03,5.126735940575599670e-02
4.636572265625000000e+03,5.128998681902885437e-02
4.637021972656250000e+03,5.131054297089576721e-02
4.637472167968750000e+03,5.132902786135673523e-02
4.637921875000000000e+03,5.134545266628265381e-02
4.638371582031250000e+03,5.135982111096382141e-02
4.638821777343750000e+03,5.137214437127113342e-02
4.639271484375000000e+03,5.138244107365608215e-02
4.639721679687500000e+03,5.139074474573135376e-02
4.640171875000000000e+03,5.139707773923873901e-02
4.640622070312500000e+03,5.140149593353271484e-02
4.641072265625000000e+03,5.140405520796775818e-02
4.641522460937500000e+03,5.140484869480133057e-02
4.641972656250000000e+03,5.140396952629089355e-02
4.642422851562500000e+03,5.140155181288719177e-02
4.642873046875000000e+03,5.139777809381484985e-02
4.643323730468750000e+03,5.139284953474998474e-02
4.643773925781250000e+03,5.138702318072319031e-02
4.644224609375000000e+03,5.138062685728073120e-02
4.644674804687500000e+03,5.137401819229125977e-02
4.645125488281250000e+03,5.136765912175178528e-02
4.645576171875000000e+03,5.136207118630409241e-02
4.646026855468750000e+03,5.135783925652503967e-02
4.646477539062500000e+03,5.135564506053924561e-02
4.646928222656250000e+03,5.135623738169670105e-02
4.647378906250000000e+03,5.136043950915336609e-02
4.647829589843750000e+03,5.136912688612937927e-02
4.648280761718750000e+03,5.138320848345756531e-02
4.648731445312500000e+03,5.140361934900283813e-02
4.649182617187500000e+03,5.143127590417861938e-02
4.649633300781250000e+03,5.146704614162445068e-02
4.650084472656250000e+03,5.151171237230300903e-02
4.650535644531250000e+03,5.156591907143592834e-02
4.650986816406250000e+03,5.163013562560081482e-02
4.651437988281250000e+03,5.170459672808647156e-02
4.651889160156250000e+03,5.178926885128021240e-02
4.652340332031250000e+03,5.188381299376487732e-02
4.652791503906250000e+03,5.198752135038375854e-02
4.653242675781250000e+03,5.209934338927268982e-02
4.653694335937500000e+03,5.221784487366676331e-02
4.654145507812500000e+03,5.234121903777122498e-02
4.654597167968750000e+03,5.246732383966445923e-02
4.655048828125000000e+03,5.259371921420097351e-02
4.655500488281250000e+03,5.271772295236587524e-02
4.655951660156250000e+03,5.283649638295173645e-02
4.656403320312500000e+03,5.294712632894515991e-02
4.656854980468750000e+03,5.304671823978424072e-02
4.657307128906250000e+03,5.313251167535781860e-02
4.657758789062500000e+03,5.320199206471443176e-02
4.658210449218750000e+03,5.325294658541679382e-02
4.658662597656250000e+03,5.328360199928283691e-02
4.659114257812500000e+03,5.329264327883720398e-02
4.659566406250000000e+03,5.327931419014930725e-02
4.660018066406250000e+03,5.324340239167213440e-02
4.660470214843750000e+03,5.318524315953254700e-02
4.660922363281250000e+03,5.310573056340217590e-02
4.661374511718750000e+03,5.300622060894966125e-02
4.661826660156250000e+03,5.288849771022796631e-02
4.662278808593750000e+03,5.275467783212661743e-02
4.662730957031250000e+03,5.260709673166275024e-02
4.663183593750000000e+03,5.244823172688484192e-02
4.663635742187500000e+03,5.228058248758316040e-02
4.664088378906250000e+03,5.210655555129051208e-02
4.664540527343750000e+03,5.192839354276657104e-02
4.664993164062500000e+03,5.174807831645011902e-02
4.665445800781250000e+03,5.156729742884635925e-02
4.665898437500000000e+03,5.138733983039855957e-02
4.666350585937500000e+03,5.120914429426193237e-02
4.666803710937500000e+03,5.103323236107826233e-02
4.667256347656250000e+03,5.085976049304008484e-02
4.667708984375000000e+03,5.068850517272949219e-02
4.668161621093750000e+03,5.051896721124649048e-02
4.668614746093750000e+03,5.035035312175750732e-02
4.669067382812500000e+03,5.018169805407524109e-02
4.669520507812500000e+03,5.001188442111015320e-02
4.669973144531250000e+03,4.983974248170852661e-02
4.670426269531250000e+03,4.966410249471664429e-02
4.670879394531250000e+03,4.948385432362556458e-02
4.671332519531250000e+03,4.929800704121589661e-02
4.671785644531250000e+03,4.910573363304138184e-02
4.672238769531250000e+03,4.890643805265426636e-02
4.672691894531250000e+03,4.869972169399261475e-02
4.673145507812500000e+03,4.848544672131538391e-02
4.673598632812500000e+03,4.826373606920242310e-02
4.674051757812500000e+03,4.803495481610298157e-02
4.674505371093750000e+03,4.779968410730361938e-02
4.674958984375000000e+03,4.755870625376701355e-02
4.675412109375000000e+03,4.731297865509986877e-02
4.675865722656250000e+03,4.706357419490814209e-02
4.676319335937500000e+03,4.681165143847465515e-02
