4.649842773437500000e+03,5.557897090911865234e-01
4.650294433593750000e+03,5.559449195861816406e-01
4.650746093750000000e+03,5.564832091331481934e-01
4.651197753906250000e+03,5.570018887519836426e-01
4.651649414062500000e+03,5.575010776519775391e-01
4.652101074218750000e+03,5.579806566238403320e-01
4.652553222656250000e+03,5.584408640861511230e-01
4.653004882812500000e+03,5.588817596435546875e-01
4.653456542968750000e+03,5.593032836914062500e-01
4.653908691406250000e+03,5.597056150436401367e-01
4.654360839843750000e+03,5.600889325141906738e-01
4.654812500000000000e+03,5.604532957077026367e-01
4.655264648437500000e+03,5.607987642288208008e-01
4.655716796875000000e+03,5.611255764961242676e-01
4.656168945312500000e+03,5.614337325096130371e-01
4.656621093750000000e+03,5.617235302925109863e-01
4.657073730468750000e+03,5.619950890541076660e-01
4.657525878906250000e+03,5.622484683990478516e-01
4.657978027343750000e+03,5.624840855598449707e-01
4.658430664062500000e+03,5.627020001411437988e-01
4.658882812500000000e+03,5.629023313522338867e-01
4.659335449218750000e+03,5.630854368209838867e-01
4.659788085937500000e+03,5.632514357566833496e-01
4.660240234375000000e+03,5.634006261825561523e-01
4.660692871093750000e+03,5.635332465171813965e-01
4.661145507812500000e+03,5.636494159698486328e-01
4.661598144531250000e+03,5.637495517730712891e-01
4.662051269531250000e+03,5.638336539268493652e-01
4.662503906250000000e+03,5.639023184776306152e-01
4.662956542968750000e+03,5.639556646347045898e-01
4.663409667968750000e+03,5.639939904212951660e-01
4.663862304687500000e+03,5.640175342559814453e-01
4.664315429687500000e+03,5.640265941619873047e-01
4.664768554687500000e+03,5.640215277671813965e-01
4.665221679687500000e+03,5.640026330947875977e-01
4.665674316406250000e+03,5.639702081680297852e-01
4.666127441406250000e+03,5.639246106147766113e-01
4.666581054687500000e+03,5.638660192489624023e-01
4.667034179687500000e+03,5.637949705123901367e-01
4.667487304687500000e+03,5.637116432189941406e-01
4.667940429687500000e+03,5.636165142059326172e-01
4.668394042968750000e+03,5.635097622871398926e-01
4.668847167968750000e+03,5.633918046951293945e-01
4.669300781250000000e+03,5.632631182670593262e-01
4.669754394531250000e+03,5.631239414215087891e-01
4.670207519531250000e+03,5.629746317863464355e-01
4.670661132812500000e+03,5.628156065940856934e-01
4.671114746093750000e+03,5.626471638679504395e-01
4.671568359375000000e+03,5.624697208404541016e-01
4.672022460937500000e+03,5.622836947441101074e-01
4.672476074218750000e+03,5.620894432067871094e-01
4.672929687500000000e+03,5.618872642517089844e-01
4.673383789062500000e+03,5.616776943206787109e-01
4.673837402343750000e+03,5.614609718322753906e-01
4.674291503906250000e+03,5.612375736236572266e-01
4.674745605468750000e+03,5.610077977180480957e-01
4.675199218750000000e+03,5.607721805572509766e-01
4.675653320312500000e+03,5.605310201644897461e-01
4.676107421875000000e+03,5.602847337722778320e-01
4.676561523437500000e+03,5.600336790084838867e-01
4.677015625000000000e+03,5.597782731056213379e-01
4.677470214843750000e+03,5.595189929008483887e-01
4.677924316406250000e+03,5.592561364173889160e-01
4.678378906250000000e+03,5.589901208877563477e-01
4.678833007812500000e+03,5.587214231491088867e-01
4.679287597656250000e+03,5.584503412246704102e-01
4.679741699218750000e+03,5.581774115562438965e-01
4.680196289062500000e+03,5.579028129577636719e-01
4.680650878906250000e+03,5.576271414756774902e-01
4.681105468750000000e+03,5.573506355285644531e-01
4.681560058593750000e+03,5.570738315582275391e-01
4.682014648437500000e+03,5.567970871925354004e-01
4.682469726562500000e+03,5.565207600593566895e-01
4.682924316406250000e+03,5.562453269958496094e-01
4.683378906250000000e+03,5.559710264205932617e-01
4.683833984375000000e+03,5.556983947753906250e-01
4.684288574218750000e+03,5.554277896881103516e-01
4.684743652343750000e+03,5.551595687866210938e-01
4.685198730468750000e+03,5.548940896987915039e-01
4.685653808593750000e+03,5.546318292617797852e-01
4.686108886718750000e+03,5.543730854988098145e-01
4.686563964843750000e+03,5.541183352470397949e-01
4.687019042968750000e+03,5.538678169250488281e-01
4.687474121093750000e+03,5.536220669746398926e-01
4.687929687500000000e+03,5.533812046051025391e-01
4.688384765625000000e+03,5.531459450721740723e-01
4.688840332031250000e+03,5.529164075851440430e-01
4.689295410156250000e+03,5.526930689811706543e-01
4.689750976562500000e+03,5.524762272834777832e-01
4.690206542968750000e+03,5.522662401199340820e-01
4.690662109375000000e+03,5.520635247230529785e-01
4.691117187500000000e+03,5.518683791160583496e-01
4.691573242187500000e+03,5.516811609268188477e-01
4.692028808593750000e+03,5.515021681785583496e-01
4.692484375000000000e+03,5.513318181037902832e-01
4.692939941406250000e+03,5.511704683303833008e-01
4.693395996093750000e+03,5.510184168815612793e-01
4.693851562500000000e+03,5.508759617805480957e-01
4.694307617187500000e+03,5.507434606552124023e-01
4.694763671875000000e+03,5.506213307380676270e-01
4.695219238281250000e+03,5.505096316337585449e-01
4.695675292968750000e+03,5.504088401794433594e-01
4.696131347656250000e+03,5.503193736076354980e-01
4.696587402343750000e+03,5.502414107322692871e-01
4.697043457031250000e+03,5.501753091812133789e-01
4.697500000000000000e+03,5.501212477684020996e-01
4.697956054687500000e+03,5.500797033309936523e-01
4.698412109375000000e+03,5.500508546829223633e-01
4.698868652343750000e+03,5.500349402427673340e-01
4.699324707031250000e+03,5.500323772430419922e-01
4.699781250000000000e+03,5.500433444976806641e-01
4.700237792968750000e+03,5.500680804252624512e-01
4.700694335937500000e+03,5.501070022583007812e-01
4.701150878906250000e+03,5.501602888107299805e-01
4.701607421875000000e+03,5.502280592918395996e-01
4.702063964843750000e+03,5.503107905387878418e-01
4.702520507812500000e+03,5.504086017608642578e-01
4.702977539062500000e+03,5.505217909812927246e-01
4.703434082031250000e+03,5.506505370140075684e-01
4.703890625000000000e+03,5.507951974868774414e-01
4.704347656250000000e+03,5.509558916091918945e-01
4.704804687500000000e+03,5.511328577995300293e-01
4.705261718750000000e+03,5.513263344764709473e-01
4.705718261718750000e+03,5.515364408493041992e-01
4.706175292968750000e+03,5.517635941505432129e-01
4.706632324218750000e+03,5.520077347755432129e-01
4.707089843750000000e+03,5.522691607475280762e-01
4.707546875000000000e+03,5.525482296943664551e-01
4.708003906250000000e+03,5.528449416160583496e-01
4.708461425781250000e+03,5.531595349311828613e-01
4.708918457031250000e+03,5.534921884536743164e-01
4.709375976562500000e+03,5.538430213928222656e-01
4.709833007812500000e+03,5.542123317718505859e-01
4.710290527343750000e+03,5.546000599861145020e-01
4.710748046875000000e+03,5.550065636634826660e-01
4.711205566406250000e+03,5.554319620132446289e-01
4.711663085937500000e+03,5.558762550354003906e-01
4.712120605468750000e+03,5.563396811485290527e-01
4.712578125000000000e+03,5.568224191665649414e-01
4.713036132812500000e+03,5.573245286941528320e-01
4.713493652343750000e+03,5.578461289405822754e-01
4.713951660156250000e+03,5.583873391151428223e-01
4.714409179687500000e+03,5.589483380317687988e-01
4.714867187500000000e+03,5.595290660858154297e-01
4.715325195312500000e+03,5.601298213005065918e-01
4.715783203125000000e+03,5.607506036758422852e-01
4.716241210937500000e+03,5.613914728164672852e-01
4.716699218750000000e+03,5.620524883270263672e-01
4.717157226562500000e+03,5.627338290214538574e-01
4.717615234375000000e+03,5.634354948997497559e-01
4.718073242187500000e+03,5.641575455665588379e-01
4.718531738281250000e+03,5.649000406265258789e-01
4.718989746093750000e+03,5.656630992889404297e-01
4.719448242187500000e+03,5.664466619491577148e-01
4.719906738281250000e+03,5.672508478164672852e-01
4.720364746093750000e+03,5.680756568908691406e-01
4.720823242187500000e+03,5.689211487770080566e-01
4.721281738281250000e+03,5.697873234748840332e-01
4.721740234375000000e+03,5.706742405891418457e-01
4.722199218750000000e+03,5.715818405151367188e-01
4.722657714843750000e+03,5.725101828575134277e-01
4.723116210937500000e+03,5.734592080116271973e-01
4.723575195312500000e+03,5.744289755821228027e-01
4.724033691406250000e+03,5.754194855690002441e-01
4.724492675781250000e+03,5.764306783676147461e-01
4.724951171875000000e+03,5.774625539779663086e-01
4.725410156250000000e+03,5.785150527954101562e-01
4.725869140625000000e+03,5.795882344245910645e-01
4.726328125000000000e+03,5.806819796562194824e-01
4.726787109375000000e+03,5.817962288856506348e-01
4.727246093750000000e+03,5.829309821128845215e-01
4.727705078125000000e+03,5.840861797332763672e-01
4.728164550781250000e+03,5.852617621421813965e-01
4.728623535156250000e+03,5.864577293395996094e-01
4.729083007812500000e+03,5.876738429069519043e-01
4.729541992187500000e+03,5.889102220535278320e-01
4.730001464843750000e+03,5.901665687561035156e-01
4.730460937500000000e+03,5.914430022239685059e-01
4.730920410156250000e+03,5.927393436431884766e-01
4.731379882812500000e+03,5.940555334091186523e-01
4.731839355468750000e+03,5.953913927078247070e-01
4.732298828125000000e+03,5.967469811439514160e-01
4.732758300781250000e+03,5.981220006942749023e-01
4.733218261718750000e+03,5.995164513587951660e-01
4.733677734375000000e+03,6.009300947189331055e-01
4.734137695312500000e+03,6.023630499839782715e-01
4.734597167968750000e+03,6.038148999214172363e-01
4.735057128906250000e+03,6.052857041358947754e-01
4.735517089843750000e+03,6.067752242088317871e-01
4.735977050781250000e+03,6.082834601402282715e-01
4.736437011718750000e+03,6.098099946975708008e-01
4.736896972656250000e+03,6.113550066947937012e-01
4.737356933593750000e+03,6.129181385040283203e-01
4.737816894531250000e+03,6.144992709159851074e-01
4.738276855468750000e+03,6.160982251167297363e-01
4.738737304687500000e+03,6.177148222923278809e-01
4.739197265625000000e+03,6.193490028381347656e-01
4.739657714843750000e+03,6.210004687309265137e-01
4.740118164062500000e+03,6.226691007614135742e-01
4.740578125000000000e+03,6.243547201156616211e-01
4.741038574218750000e+03,6.260571479797363281e-01
4.741499023437500000e+03,6.277760863304138184e-01
4.741959472656250000e+03,6.295114755630493164e-01
4.742420410156250000e+03,6.312630772590637207e-01
4.742880859375000000e+03,6.330305933952331543e-01
4.743341308593750000e+03,6.348140239715576172e-01
4.743802246093750000e+03,6.366129517555236816e-01
4.744262695312500000e+03,6.384273767471313477e-01
4.744723632812500000e+03,6.402568817138671875e-01
4.745184570312500000e+03,6.421014070510864258e-01
4.745645019531250000e+03,6.439605951309204102e-01
4.746105957031250000e+03,6.458343863487243652e-01
4.746566894531250000e+03,6.477223634719848633e-01
4.747027832031250000e+03,6.496244072914123535e-01
4.747489257812500000e+03,6.515403389930725098e-01
4.747950195312500000e+03,6.534699201583862305e-01
4.748411132812500000e+03,6.554128527641296387e-01
4.748872558593750000e+03,6.573688983917236328e-01
4.749333496093750000e+03,6.593378782272338867e-01
4.749794921875000000e+03,6.613194346427917480e-01
4.750256347656250000e+03,6.633133292198181152e-01
4.750717285156250000e+03,6.653195023536682129e-01
4.751178710937500000e+03,6.673375964164733887e-01
4.751640136718750000e+03,6.693673133850097656e-01
4.752101562500000000e+03,6.714084744453430176e-01
4.752563476562500000e+03,6.734607815742492676e-01
4.753024902343750000e+03,6.755240559577941895e-01
4.753486328125000000e+03,6.775979399681091309e-01
4.753948242187500000e+03,6.796821951866149902e-01
4.754409667968750000e+03,6.817765831947326660e-01
4.754871582031250000e+03,6.838809251785278320e-01
4.755333496093750000e+03,6.859948039054870605e-01
4.755795410156250000e+03,6.881180405616760254e-01
4.756256835937500000e+03,6.902503967285156250e-01
4.756719238281250000e+03,6.923916339874267578e-01
4.757181152343750000e+03,6.945413351058959961e-01
4.757643066406250000e+03,6.966993808746337891e-01
4.758104980468750000e+03,6.988653540611267090e-01
4.758566894531250000e+03,7.010391950607299805e-01
4.759029296875000000e+03,7.032204270362854004e-01
4.759491699218750000e+03,7.054089903831481934e-01
4.759953613281250000e+03,7.076043486595153809e-01
4.760416015625000000e+03,7.098064422607421875e-01
4.760878417968750000e+03,7.120150327682495117e-01
4.761340820312500000e+03,7.142296433448791504e-01
4.761803222656250000e+03,7.164501547813415527e-01
4.762265625000000000e+03,7.186762690544128418e-01
4.762728027343750000e+03,7.209076881408691406e-01
4.763190429687500000e+03,7.231441736221313477e-01
4.763653320312500000e+03,7.253853082656860352e-01
4.764115722656250000e+03,7.276310920715332031e-01
4.764578613281250000e+03,7.298809885978698730e-01
4.765041503906250000e+03,7.321348786354064941e-01
4.765503906250000000e+03,7.343924641609191895e-01
4.765966796875000000e+03,7.366533875465393066e-01
4.766429687500000000e+03,7.389175295829772949e-01
4.766892578125000000e+03,7.411844134330749512e-01
4.767355468750000000e+03,7.434539794921875000e-01
4.767818847656250000e+03,7.457258105278015137e-01
4.768281738281250000e+03,7.479997277259826660e-01
4.768744628906250000e+03,7.502753138542175293e-01
4.769208007812500000e+03,7.525525093078613281e-01
4.769670898437500000e+03,7.548308968544006348e-01
