4.5996503906250000e+03	3.6257889866828918e-01
4.6000986328125000e+03	3.6177256703376770e-01
4.6005468750000000e+03	3.6100530624389648e-01
4.6009951171875000e+03	3.6022800207138062e-01
4.6014433593750000e+03	3.5944285988807678e-01
4.6018916015625000e+03	3.5865202546119690e-01
4.6023398437500000e+03	3.5785773396492004e-01
4.6027880859375000e+03	3.5706219077110291e-01
4.6032363281250000e+03	3.5626778006553650e-01
4.6036850585937500e+03	3.5547682642936707e-01
4.6041333007812500e+03	3.5469174385070801e-01
4.6045820312500000e+03	3.5391488671302795e-01
4.6050302734375000e+03	3.5314869880676270e-01
4.6054790039062500e+03	3.5239541530609131e-01
4.6059277343750000e+03	3.5165748000144958e-01
4.6063764648437500e+03	3.5093718767166138e-01
4.6068251953125000e+03	3.5023674368858337e-01
4.6072739257812500e+03	3.4955835342407227e-01
4.6077226562500000e+03	3.4890425205230713e-01
4.6081718750000000e+03	3.4827640652656555e-01
4.6086206054687500e+03	3.4767684340476990e-01
4.6090693359375000e+03	3.4710744023323059e-01
4.6095185546875000e+03	3.4656998515129089e-01
4.6099677734375000e+03	3.4606614708900452e-01
4.6104165039062500e+03	3.4559759497642517e-01
4.6108657226562500e+03	3.4516566991806030e-01
4.6113149414062500e+03	3.4477180242538452e-01
4.6117641601562500e+03	3.4441715478897095e-01
4.6122133789062500e+03	3.4410282969474792e-01
4.6126630859375000e+03	3.4382975101470947e-01
4.6131123046875000e+03	3.4359878301620483e-01
4.6135615234375000e+03	3.4341049194335938e-01
4.6140112304687500e+03	3.4326550364494324e-01
4.6144604492187500e+03	3.4316414594650269e-01
4.6149101562500000e+03	3.4310665726661682e-01
4.6153598632812500e+03	3.4309315681457520e-01
4.6158090820312500e+03	3.4312358498573303e-01
4.6162587890625000e+03	3.4319779276847839e-01
4.6167084960937500e+03	3.4331539273262024e-01
4.6171582031250000e+03	3.4347587823867798e-01
4.6176083984375000e+03	3.4367880225181580e-01
4.6180581054687500e+03	3.4392327070236206e-01
4.6185078125000000e+03	3.4420844912528992e-01
4.6189580078125000e+03	3.4453335404396057e-01
4.6194077148437500e+03	3.4489685297012329e-01
4.6198579101562500e+03	3.4529769420623779e-01
4.6203081054687500e+03	3.4573447704315186e-01
4.6207578125000000e+03	3.4620583057403564e-01
4.6212080078125000e+03	3.4671008586883545e-01
4.6216582031250000e+03	3.4724557399749756e-01
4.6221083984375000e+03	3.4781050682067871e-01
4.6225590820312500e+03	3.4840312600135803e-01
4.6230092773437500e+03	3.4902134537696838e-01
4.6234594726562500e+03	3.4966319799423218e-01
4.6239101562500000e+03	3.5032662749290466e-01
4.6243603515625000e+03	3.5100942850112915e-01
4.6248110351562500e+03	3.5170945525169373e-01
4.6252612304687500e+03	3.5242432355880737e-01
4.6257119140625000e+03	3.5315194725990295e-01
4.6261625976562500e+03	3.5388979315757751e-01
4.6266132812500000e+03	3.5463559627532959e-01
4.6270639648437500e+03	3.5538703203201294e-01
4.6275146484375000e+03	3.5614171624183655e-01
4.6279658203125000e+03	3.5689720511436462e-01
4.6284165039062500e+03	3.5765126347541809e-01
4.6288671875000000e+03	3.5840141773223877e-01
4.6293183593750000e+03	3.5914546251296997e-01
4.6297690429687500e+03	3.5988107323646545e-01
4.6302202148437500e+03	3.6060604453086853e-01
4.6306713867187500e+03	3.6131820082664490e-01
4.6311225585937500e+03	3.6201545596122742e-01
4.6315737304687500e+03	3.6269575357437134e-01
4.6320249023437500e+03	3.6335712671279907e-01
4.6324760742187500e+03	3.6399775743484497e-01
4.6329272460937500e+03	3.6461579799652100e-01
4.6333789062500000e+03	3.6520966887474060e-01
4.6338300781250000e+03	3.6577785015106201e-01
4.6342812500000000e+03	3.6631879210472107e-01
4.6347329101562500e+03	3.6683127284049988e-01
4.6351845703125000e+03	3.6731407046318054e-01
4.6356357421875000e+03	3.6776617169380188e-01
4.6360874023437500e+03	3.6818665266036987e-01
4.6365390625000000e+03	3.6857485771179199e-01
4.6369907226562500e+03	3.6893010139465332e-01
4.6374428710937500e+03	3.6925193667411804e-01
4.6378945312500000e+03	3.6954015493392944e-01
4.6383461914062500e+03	3.6979451775550842e-01
4.6387978515625000e+03	3.7001511454582214e-01
4.6392500000000000e+03	3.7020212411880493e-01
4.6397021484375000e+03	3.7035578489303589e-01
4.6401538085937500e+03	3.7047669291496277e-01
4.6406059570312500e+03	3.7056544423103333e-01
4.6410581054687500e+03	3.7062278389930725e-01
4.6415102539062500e+03	3.7064972519874573e-01
4.6419624023437500e+03	3.7064722180366516e-01
4.6424145507812500e+03	3.7061655521392822e-01
4.6428666992187500e+03	3.7055897712707520e-01
4.6433188476562500e+03	3.7047594785690308e-01
4.6437714843750000e+03	3.7036901712417603e-01
4.6442236328125000e+03	3.7023976445198059e-01
4.6446762695312500e+03	3.7008997797966003e-01
4.6451289062500000e+03	3.6992141604423523e-01
4.6455810546875000e+03	3.6973595619201660e-01
4.6460336914062500e+03	3.6953553557395935e-01
4.6464863281250000e+03	3.6932215094566345e-01
4.6469389648437500e+03	3.6909776926040649e-01
4.6473916015625000e+03	3.6886441707611084e-01
4.6478447265625000e+03	3.6862418055534363e-01
4.6482973632812500e+03	3.6837911605834961e-01
4.6487500000000000e+03	3.6813122034072876e-01
4.6492031250000000e+03	3.6788246035575867e-01
4.6496557617187500e+03	3.6763489246368408e-01
4.6501088867187500e+03	3.6739036440849304e-01
4.6505620117187500e+03	3.6715075373649597e-01
4.6510151367187500e+03	3.6691790819168091e-01
4.6514682617187500e+03	3.6669355630874634e-01
4.6519213867187500e+03	3.6647927761077881e-01
4.6523745117187500e+03	3.6627668142318726e-01
4.6528276367187500e+03	3.6608716845512390e-01
4.6532807617187500e+03	3.6591207981109619e-01
4.6537343750000000e+03	3.6575266718864441e-01
4.6541875000000000e+03	3.6560994386672974e-01
4.6546411132812500e+03	3.6548501253128052e-01
4.6550942382812500e+03	3.6537858843803406e-01
4.6555478515625000e+03	3.6529144644737244e-01
4.6560014648437500e+03	3.6522415280342102e-01
4.6564550781250000e+03	3.6517712473869324e-01
4.6569086914062500e+03	3.6515071988105774e-01
4.6573623046875000e+03	3.6514499783515930e-01
4.6578159179687500e+03	3.6516001820564270e-01
4.6582695312500000e+03	3.6519572138786316e-01
4.6587236328125000e+03	3.6525177955627441e-01
4.6591772460937500e+03	3.6532792448997498e-01
4.6596313476562500e+03	3.6542356014251709e-01
4.6600849609375000e+03	3.6553817987442017e-01
4.6605390625000000e+03	3.6567091941833496e-01
4.6609931640625000e+03	3.6582100391387939e-01
4.6614472656250000e+03	3.6598747968673706e-01
4.6619013671875000e+03	3.6616930365562439e-01
4.6623554687500000e+03	3.6636528372764587e-01
4.6628095703125000e+03	3.6657434701919556e-01
4.6632641601562500e+03	3.6679503321647644e-01
4.6637182617187500e+03	3.6702606081962585e-01
4.6641723632812500e+03	3.6726599931716919e-01
4.6646269531250000e+03	3.6751341819763184e-01
4.6650815429687500e+03	3.6776676774024963e-01
4.6655356445312500e+03	3.6802452802658081e-01
4.6659902343750000e+03	3.6828511953353882e-01
4.6664448242187500e+03	3.6854693293571472e-01
4.6668994140625000e+03	3.6880847811698914e-01
4.6673540039062500e+03	3.6906808614730835e-01
4.6678085937500000e+03	3.6932420730590820e-01
4.6682636718750000e+03	3.6957529187202454e-01
4.6687182617187500e+03	3.6981979012489319e-01
4.6691733398437500e+03	3.7005627155303955e-01
4.6696279296875000e+03	3.7028324604034424e-01
4.6700830078125000e+03	3.7049928307533264e-01
4.6705380859375000e+03	3.7070310115814209e-01
4.6709926757812500e+03	3.7089335918426514e-01
4.6714477539062500e+03	3.7106880545616150e-01
4.6719028320312500e+03	3.7122842669487000e-01
4.6723579101562500e+03	3.7137109041213989e-01
4.6728134765625000e+03	3.7149581313133240e-01
4.6732685546875000e+03	3.7160173058509827e-01
4.6737236328125000e+03	3.7168797850608826e-01
4.6741791992187500e+03	3.7175393104553223e-01
4.6746342773437500e+03	3.7179890275001526e-01
4.6750898437500000e+03	3.7182241678237915e-01
4.6755454101562500e+03	3.7182411551475525e-01
4.6760009765625000e+03	3.7180358171463013e-01
4.6764560546875000e+03	3.7176069617271423e-01
4.6769116210937500e+03	3.7169530987739563e-01
4.6773676757812500e+03	3.7160742282867432e-01
4.6778232421875000e+03	3.7149706482887268e-01
4.6782788085937500e+03	3.7136453390121460e-01
4.6787343750000000e+03	3.7121006846427917e-01
4.6791904296875000e+03	3.7103399634361267e-01
4.6796459960937500e+03	3.7083685398101807e-01
4.6801020507812500e+03	3.7061914801597595e-01
4.6805581054687500e+03	3.7038153409957886e-01
4.6810141601562500e+03	3.7012472748756409e-01
4.6814702148437500e+03	3.6984944343566895e-01
4.6819262695312500e+03	3.6955660581588745e-01
4.6823823242187500e+03	3.6924704909324646e-01
4.6828383789062500e+03	3.6892184615135193e-01
4.6832944335937500e+03	3.6858186125755310e-01
4.6837509765625000e+03	3.6822828650474548e-01
4.6842070312500000e+03	3.6786210536956787e-01
4.6846635742187500e+03	3.6748453974723816e-01
4.6851196289062500e+03	3.6709669232368469e-01
4.6855761718750000e+03	3.6669969558715820e-01
4.6860327148437500e+03	3.6629474163055420e-01
4.6864892578125000e+03	3.6588308215141296e-01
4.6869458007812500e+03	3.6546581983566284e-01
4.6874023437500000e+03	3.6504408717155457e-01
4.6878588867187500e+03	3.6461913585662842e-01
4.6883154296875000e+03	3.6419206857681274e-01
4.6887724609375000e+03	3.6376395821571350e-01
4.6892290039062500e+03	3.6333590745925903e-01
4.6896860351562500e+03	3.6290898919105530e-01
4.6901425781250000e+03	3.6248418688774109e-01
4.6905996093750000e+03	3.6206242442131042e-01
4.6910566406250000e+03	3.6164462566375732e-01
4.6915136718750000e+03	3.6123159527778625e-01
4.6919707031250000e+03	3.6082416772842407e-01
4.6924277343750000e+03	3.6042311787605286e-01
4.6928847656250000e+03	3.6002901196479797e-01
4.6933417968750000e+03	3.5964247584342957e-01
4.6937993164062500e+03	3.5926410555839539e-01
4.6942563476562500e+03	3.5889431834220886e-01
4.6947138671875000e+03	3.5853350162506104e-01
4.6951713867187500e+03	3.5818201303482056e-01
4.6956284179687500e+03	3.5784012079238892e-01
4.6960859375000000e+03	3.5750794410705566e-01
4.6965434570312500e+03	3.5718563199043274e-01
4.6970009765625000e+03	3.5687330365180969e-01
4.6974584960937500e+03	3.5657083988189697e-01
4.6979160156250000e+03	3.5627827048301697e-01
4.6983740234375000e+03	3.5599535703659058e-01
4.6988315429687500e+03	3.5572192072868347e-01
4.6992895507812500e+03	3.5545772314071655e-01
4.6997470703125000e+03	3.5520246624946594e-01
4.7002050781250000e+03	3.5495579242706299e-01
4.7006625976562500e+03	3.5471725463867188e-01
4.7011206054687500e+03	3.5448646545410156e-01
4.7015786132812500e+03	3.5426282882690430e-01
4.7020366210937500e+03	3.5404595732688904e-01
4.7024946289062500e+03	3.5383522510528564e-01
4.7029531250000000e+03	3.5363003611564636e-01
4.7034111328125000e+03	3.5342988371849060e-01
4.7038691406250000e+03	3.5323396325111389e-01
4.7043276367187500e+03	3.5304182767868042e-01
4.7047856445312500e+03	3.5285273194313049e-01
4.7052441406250000e+03	3.5266605019569397e-01
4.7057026367187500e+03	3.5248115658760071e-01
4.7061611328125000e+03	3.5229730606079102e-01
4.7066196289062500e+03	3.5211399197578430e-01
4.7070781250000000e+03	3.5193046927452087e-01
4.7075366210937500e+03	3.5174617171287537e-01
4.7079951171875000e+03	3.5156050324440002e-01
4.7084536132812500e+03	3.5137280821800232e-01
4.7089125976562500e+03	3.5118257999420166e-01
4.7093710937500000e+03	3.5098922252655029e-01
4.7098300781250000e+03	3.5079231858253479e-01
4.7102885742187500e+03	3.5059130191802979e-01
4.7107475585937500e+03	3.5038575530052185e-01
4.7112065429687500e+03	3.5017523169517517e-01
4.7116655273437500e+03	3.4995934367179871e-01
4.7121245117187500e+03	3.4973776340484619e-01
4.7125834960937500e+03	3.4951019287109375e-01
4.7130424804687500e+03	3.4927630424499512e-01
4.7135019531250000e+03	3.4903582930564880e-01
4.7139609375000000e+03	3.4878855943679810e-01
4.7144199218750000e+03	3.4853434562683105e-01
4.7148793945312500e+03	3.4827306866645813e-01
4.7153388671875000e+03	3.4800457954406738e-01
4.7157983398437500e+03	3.4772875905036926e-01
4.7162573242187500e+03	3.4744566679000854e-01
4.7167167968750000e+03	3.4715524315834045e-01
4.7171762695312500e+03	3.4685742855072021e-01
4.7176362304687500e+03	3.4655231237411499e-01
4.7180957031250000e+03	3.4623998403549194e-01
4.7185551757812500e+03	3.4592044353485107e-01
4.7190146484375000e+03	3.4559389948844910e-01
4.7194746093750000e+03	3.4526035189628601e-01
4.7199345703125000e+03	3.4492003917694092e-01
4.7203940429687500e+03	3.4457305073738098e-01
4.7208540039062500e+03	3.4421950578689575e-01
4.7213139648437500e+03	3.4385964274406433e-01
4.7217739257812500e+03	3.4349361062049866e-01
4.7222338867187500e+03	3.4312152862548828e-01
4.7226938476562500e+03	3.4274363517761230e-01
4.7231538085937500e+03	3.4236010909080505e-01
4.7236142578125000e+03	3.4197103977203369e-01
4.7240742187500000e+03	3.4157663583755493e-01
4.7245346679687500e+03	3.4117704629898071e-01
4.7249946289062500e+03	3.4077242016792297e-01
4.7254550781250000e+03	3.4036290645599365e-01
4.7259155273437500e+03	3.3994859457015991e-01
4.7263759765625000e+03	3.3952963352203369e-01
4.7268359375000000e+03	3.3910608291625977e-01
4.7272968750000000e+03	3.3867803215980530e-01
4.7277573242187500e+03	3.3824560046195984e-01
4.7282177734375000e+03	3.3780878782272339e-01
4.7286782226562500e+03	3.3736762404441833e-01
4.7291391601562500e+03	3.3692222833633423e-01
4.7295996093750000e+03	3.3647245168685913e-01
4.7300605468750000e+03	3.3601841330528259e-01
4.7305214843750000e+03	3.3556002378463745e-01
4.7309819335937500e+03	3.3509731292724609e-01
4.7314428710937500e+03	3.3463022112846375e-01
4.7319038085937500e+03	3.3415862917900085e-01
4.7323647460937500e+03	3.3368259668350220e-01
4.7328256835937500e+03	3.3320200443267822e-01
4.7332871093750000e+03	3.3271673321723938e-01
4.7337480468750000e+03	3.3222678303718567e-01
4.7342094726562500e+03	3.3173206448554993e-01
4.7346704101562500e+03	3.3123248815536499e-01
4.7351318359375000e+03	3.3072796463966370e-01
4.7355927734375000e+03	3.3021846413612366e-01
4.7360541992187500e+03	3.2970392704010010e-01
4.7365156250000000e+03	3.2918423414230347e-01
4.7369770507812500e+03	3.2865947484970093e-01
4.7374384765625000e+03	3.2812955975532532e-01
4.7378999023437500e+03	3.2759445905685425e-01
4.7383618164062500e+03	3.2705417275428772e-01
4.7388232421875000e+03	3.2650876045227051e-01
4.7392846679687500e+03	3.2595834136009216e-01
4.7397465820312500e+03	3.2540279626846313e-01
4.7402084960937500e+03	3.2484233379364014e-01
4.7406699218750000e+03	3.2427710294723511e-01
4.7411318359375000e+03	3.2370710372924805e-01
4.7415937500000000e+03	3.2313263416290283e-01
4.7420556640625000e+03	3.2255378365516663e-01
4.7425175781250000e+03	3.2197073101997375e-01
4.7429794921875000e+03	3.2138380408287048e-01
4.7434418945312500e+03	3.2079324126243591e-01
4.7439038085937500e+03	3.2019925117492676e-01
4.7443662109375000e+03	3.1960216164588928e-01
4.7448281250000000e+03	3.1900230050086975e-01
4.7452905273437500e+03	3.1839999556541443e-01
4.7457524414062500e+03	3.1779566407203674e-01
4.7462148437500000e+03	3.1718966364860535e-01
4.7466772460937500e+03	3.1658717989921570e-01
4.7471396484375000e+03	3.1597945094108582e-01
4.7476020507812500e+03	3.1537136435508728e-01
4.7480649414062500e+03	3.1476327776908875e-01
4.7485273437500000e+03	3.1415563821792603e-01
4.7489897460937500e+03	3.1354895234107971e-01
4.7494526367187500e+03	3.1294366717338562e-01
4.7499150390625000e+03	3.1234019994735718e-01
4.7503779296875000e+03	3.1173908710479736e-01
4.7508408203125000e+03	3.1114071607589722e-01
4.7513037109375000e+03	3.1054556369781494e-01
4.7517666015625000e+03	3.0995410680770874e-01
4.7522294921875000e+03	3.0936676263809204e-01
4.7526923828125000e+03	3.0878394842147827e-01
4.7531552734375000e+03	3.0820614099502563e-01
4.7536181640625000e+03	3.0763369798660278e-01
4.7540815429687500e+03	3.0706709623336792e-01
4.7545444335937500e+03	3.0650669336318970e-01
4.7550078125000000e+03	3.0595269799232483e-01
4.7554707031250000e+03	3.0540570616722107e-01
4.7559340820312500e+03	3.0486583709716797e-01
4.7563974609375000e+03	3.0433350801467896e-01
4.7568608398437500e+03	3.0380898714065552e-01
4.7573242187500000e+03	3.0329254269599915e-01
4.7577875976562500e+03	3.0278435349464417e-01
4.7582509765625000e+03	3.0228474736213684e-01
4.7587148437500000e+03	3.0179384350776672e-01
4.7591782226562500e+03	3.0131185054779053e-01
4.7596420898437500e+03	3.0083894729614258e-01
4.7601054687500000e+03	3.0037528276443481e-01
4.7605693359375000e+03	2.9992091655731201e-01
4.7610332031250000e+03	2.9947602748870850e-01
4.7614970703125000e+03	2.9904058575630188e-01
4.7619609375000000e+03	2.9861474037170410e-01
4.7624248046875000e+03	2.9819855093955994e-01
4.7628886718750000e+03	2.9779195785522461e-01
4.7633525390625000e+03	2.9739511013031006e-01
4.7638168945312500e+03	2.9700788855552673e-01
4.7642807617187500e+03	2.9663035273551941e-01
4.7647451171875000e+03	2.9626247286796570e-01
4.7652089843750000e+03	2.9590418934822083e-01
4.7656733398437500e+03	2.9556021094322205e-01
4.7661376953125000e+03	2.9522144794464111e-01
4.7666020507812500e+03	2.9489219188690186e-01
4.7670664062500000e+03	2.9457238316535950e-01
4.7675307617187500e+03	2.9426202178001404e-01
4.7679951171875000e+03	2.9396101832389832e-01
4.7684594726562500e+03	2.9366931319236755e-01
4.7689238281250000e+03	2.9338684678077698e-01
4.7693886718750000e+03	2.9311367869377136e-01
4.7698535156250000e+03	2.9284960031509399e-01
4.7703178710937500e+03	2.9259461164474487e-01
4.7707827148437500e+03	2.9234880208969116e-01
4.7712475585937500e+03	2.9211202263832092e-01
4.7717124023437500e+03	2.9188430309295654e-01
4.7721772460937500e+03	2.9166561365127563e-01
4.7726420898437500e+03	2.9145601391792297e-01
4.7731069335937500e+03	2.9125544428825378e-01
4.7735717773437500e+03	2.9106393456459045e-01
4.7740371093750000e+03	2.9088163375854492e-01
4.7745019531250000e+03	2.9070854187011719e-01
4.7749672851562500e+03	2.9054471850395203e-01
4.7754321289062500e+03	2.9039025306701660e-01
